NAME	type	X	Y
兴隆社区卫生服务中心	1	118.72828872000	32.02315974030
南京鼓楼将军诊所	1	118.76642496000	32.07575218460
瑞华慈善南京医院	1	118.78706106000	32.03016286510
紫金医院高压氧治疗中心	1	118.82614518000	32.02972983000
南京市玄武紫金中医诊所	1	118.78090398000	32.06790702000
四方新村社区卫生站	1	118.83356136000	32.02004101470
南京下关崔凯诊所	1	118.77816582000	32.11473640490
南医大二附院（东院）下关卫生所	1	118.74728340000	32.09197689030
仁和诊所	1	118.79598078000	31.99938227990
南京中天皮肤病医院	1	118.79132400000	31.99215410980
南京康居里自然医学门诊	1	118.80512729900	31.98604266040
银源城诊所	1	118.72521108000	32.05432125010
张安林风湿病诊所	1	118.84626486000	32.03918761530
红山社区卫生站曹后村站	1	118.80013014000	32.08746865470
延彪诊所	1	118.81456506000	32.11215785980
南晨门诊	1	118.78548588000	32.01558367520
南京马应龙中医医院	1	118.79396694000	32.01994498520
玄武区同仁街社区卫生服务中心	1	118.78054308000	32.05333170040
南空机关医院	1	118.79728560000	32.05541362460
秦虹社区卫生服务中心	1	118.80128052000	32.01692615990
唐人张糖尿病诊所	1	118.80498492000	32.03305515000
南京师大紫金校区卫生所	1	118.81609020000	32.07512173470
太新医院	1	118.83275802000	32.14460560460
继众诊所	1	118.81358316000	32.11166610000
派福颈腰痛专科	1	118.77160392000	32.04378058460
南京下关俊海诊所	1	118.75880844000	32.09637312030
南京正大耳鼻喉医院	1	118.80197046000	31.99872087020
南京市下关区妇幼保健所	1	118.75190328000	32.09553787520
雨花台区口腔病防治所	1	118.77329538000	32.00652148540
迈皋桥医院集团南京朗盛医院	1	118.81408122000	32.13990184500
城东门诊	1	118.89100314000	32.05214536470
南京瑞鑫烧伤专科医院	1	118.79890362000	32.03612599500
模范西路社区卫生服务中心	1	118.74451860000	32.07121564490
江苏省国医馆	1	118.73634066000	32.04868090530
南京中医药大学百草堂中医门诊部	1	118.75767372000	32.04244084510
供电公司卫生院	1	118.78376832000	32.06373961460
南京传统中医门诊部	1	118.73721150000	32.04321997490
身心康中医	1	118.79281656000	32.03507934010
傅厚岗社区卫生站	1	118.77786162000	32.06694460480
南京宁西门诊部	1	118.74010302000	32.03642934040
建邺区茶亭社区卫生站	1	118.74923604000	32.03527171540
南京建邺思园诊所	1	118.73567394000	31.99973836520
南京市口腔医院第三门诊部	1	118.73815200000	32.04987245960
南京市急救中心	1	118.76799114000	32.08570172970
南京下关袁龙起诊所	1	118.73543184000	32.07848021970
剪子巷社区卫生站	1	118.78777692000	32.01353397030
康贝佳口腔	1	118.75908384000	32.08575483000
南京半山医院	1	118.81668402000	32.05034757010
新联社区卫生服务站	1	118.81167660000	32.13095535030
南京东南眼科医院	1	118.82671542000	32.03822272540
康爱医院	1	118.77614928000	32.08367857490
曾氏诊所	1	118.80750096000	32.11257546010
南京市第一医院骨科河西分中心	1	118.72828872000	32.02315974030
白下区苜蓿园诊所	1	118.82749823900	32.02641152980
华世佳宝妇产医院	1	118.75400802000	32.03147232040
虹桥社区卫生服务中心	1	118.76071950000	32.07644739020
南京丁义山肛肠专科医院	1	118.76044950000	32.07613725020
南京晨光医院	1	118.77760836000	32.00881477470
南京和平医院	1	118.76419890000	32.00269441460
南京金陵男科医院新街口部	1	118.77268482000	32.04398137530
解放军八一医院	1	118.78954452000	32.03612779520
南京白下三条巷诊所	1	118.79557938000	32.03789269530
江苏省老年医院分院	1	118.71570550400	32.03445301630
南京奶业（集团）公司卫生所	1	118.83497300700	32.03877013350
中铁大桥局集团第二工程有限公司大桥医院	1	118.74909633700	32.11152472330
南京医科大学第二附属医院东院安乐村卫生所	1	118.75893600400	32.09574194470
南京市建邺区上新河社区卫生服务中心（南京市建邺区中医医院上新河分部）	1	118.71454224100	32.02790999150
秦淮医院夫子庙门诊部	1	118.78735384600	32.02383277420
下关区下关前进诊所	1	118.76171902900	32.11606348860
江苏现代女子医疗保健院	1	118.77757268500	32.02695123760
南京栖霞成东西医诊所	1	118.88630309300	32.05153599340
南京市玄武区估衣廊社区卫生服务站	1	118.78249343100	32.05056664700
南京市鼓楼区中央路卫生院	1	118.77363407800	32.08218932240
南京市栖霞区马群卫生院	1	118.88941424400	32.05182807570
南京建工医院	1	118.78722522000	32.04156419650
南京市栖霞区迈皋桥长营村社区卫生服务站	1	118.81299659600	32.11833734500
南京市栖霞区燕子矶胜利二村社区卫生服务站	1	118.81567176900	32.13927226330
南京油脂卫生所	1	118.74105102100	31.98790842660
南京市民博医院	1	118.79882752000	32.03591358420
南京港华燃气有限公司医务室	1	118.77907240900	32.07423934280
金陵饭店医务室	1	118.77758169800	32.04453024630
南京市山西路百货大楼医务室	1	118.76898602900	32.06934796520
南京市自来水总公司卫生所	1	118.79629514400	32.04222205180
南京长途客运总公司卫生所	1	118.77822319600	32.09150719190
南京市大全实业有限公司医务室	1	118.77911205600	32.08674154320
南京商厦股份有限公司医务室	1	118.77965437800	32.09315959790
南京城西医院	1	118.73400256800	32.05573941120
江苏紫金集团有限公司医院	1	118.79484165200	32.10238426600
南京新华船舶股份有限公司卫生所	1	118.72800762200	32.07071661850
南京南微电机有限公司卫生所	1	118.77004164500	32.02860676980
南京市新街口百货商店股份有限公司医务室	1	118.77924287800	32.04231690720
南京市雨花台区雨花西路安德里社区卫生服务站（南京玻纤院卫生所）	1	118.75807245000	32.01069844930
中央商场医务室	1	118.78093028000	32.04086037760
南京电气（集团）有限责任公司职工医院（南京电气集团职工医院）	1	118.82748704900	32.14255562340
江苏省电力公司（南京）门诊部	1	118.77906886800	32.05495663540
江苏省送变电公司医务室	1	118.77953168200	32.09152178370
江苏省电信有限公司南京分公司卫生所	1	118.78815822100	32.04000459880
南京市水西门医院兴隆路卫生所	1	118.74663329600	32.01329207270
国营第八九八厂综合门诊部	1	118.79675074600	32.10367826660
南京云台山硫铁矿有限公司综合门诊部	1	118.77031733500	32.02676527320
南京工艺装备制造厂卫生所	1	118.76936792900	32.03912189470
中港第三航务工程局南京分公司卫生所	1	118.72782804200	32.09227919090
南京华德火花塞有限公司医务室	1	118.80588806700	32.12897263580
南京市第三医院南京站卫生所	1	118.79244927300	32.08713871210
中国人民解放军第5311工厂职工医院	1	118.81827704500	32.03090953660
南京宁泰物业股份有限公司卫生所	1	118.74034259600	31.97930479800
南京美迪亚妇科医院	1	118.82659051500	32.03595862690
普天通信股份有限公司卫生所	1	118.78708053800	32.00039213810
南京纺织产业（集团）有限公司医疗统筹中心卫生所	1	118.78195618700	32.05396232450
南京市肉类联合加工厂综合门诊部	1	118.74290136300	32.10748520180
南京塑料包装材料总厂卫生所	1	118.82231056600	32.11607982510
南京金陵老年病康复医院	1	118.75206221000	32.08401570010
南京东瑞口腔门诊部	1	118.82874279200	32.08743237070
南京东大三牌楼门诊部	1	118.75704617100	32.08395767160
南京侨鸿皇冠假日酒店医务室	1	118.77511473200	32.04346342660
金鹰国际购物集团医务室	1	118.77543614300	32.04357343180
华飞公司卫生所	1	118.81685836600	32.10069657140
飞东照明有限公司医疗中心	1	118.80464352200	32.10032164690
中车集团南京七四二五厂卫生所	1	118.77937287400	32.07931267730
南京市玄武区新庄社区卫生服务站	1	118.80779742800	32.07556616060
南京市玄武区新庄花园社区卫生服务站	1	118.80318611400	32.08153975670
南京市玄武区小卫街社区卫生服务站	1	118.84809971400	32.02930990880
南京市白下区王府园社区卫生服务站	1	118.78221430200	32.02831203200
南京第二热电厂卫生所	1	118.83194509500	32.14295371950
南京市下关区金陵新一村社区卫生服务站	1	118.75029601800	32.10855328820
秦淮区大明路社区卫生服务站	1	118.80180468600	31.99848312290
玄武香铺营诊所	1	118.78674093800	32.04798066350
关区宝善街社区卫生服务站	1	118.72834244700	32.08942568530
南京市白下区红十字会第三诊所	1	118.82725662900	32.02637154100
南京医学会南堡诊所	1	118.74514098400	32.10408463010
南京市鼓楼区银城社区卫生服务站	1	118.72748513000	32.05423210500
南京市盲校针灸推拿诊所	1	118.78299295600	32.01561760840
南京荣生门诊部	1	118.77421568700	32.03537535460
南京瑞海博康复医院	1	118.77717437900	32.01718309400
南京市白下区中华路社区卫生服务中心（舜天集团医疗点）	1	118.78129587700	31.98002131670
秦淮区精神病工疗站	1	118.79015607900	32.00821199930
南京红十字老年康复医院	1	118.77165413500	32.08553333180
南京海福医院	1	118.82568026300	32.02189881680
南京航空航天大学医院	1	118.81204747000	32.03415121680
南京师范大学医院	1	118.76133665500	32.05576280250
南京工业大学医院	1	118.77041618200	32.08142400690
江苏省南京监狱医院	1	118.75019291900	31.97343456060
南京新时代妇科医院	0	118.77679927900	32.01615508770
南京南华手外科医院	0	118.79374230800	32.05990826540
江苏施尔美整形美容医院	0	118.79773916900	32.03817273780
南京康美整形美容医院	0	118.78141412700	32.03468176260
南京奇致整形美容医院	0	118.77452489900	32.06797572670
南京珍珠门诊部	0	118.78674482300	32.05112942750
南京广济门诊部	0	118.76070202600	32.07629035320
南京医学会中西医结合门诊部	0	118.78056774200	32.06883664300
南京南江门诊部	0	118.77928602000	32.07671738180
南京健康园门诊部	0	118.78585117800	32.04352446370
南京中南门诊部	0	118.75217735400	32.00630842970
南京新康门诊部	0	118.76707882600	32.02351057490
南京万宁门诊部	0	118.74195970700	32.04301992480
南京益康专科门诊部	0	118.74890552500	32.08363560830
南京外滩门诊部	0	118.73580647300	32.09748920340
南京口雅口腔门诊部	0	118.78797657000	32.03713285700
南京成贤口腔门诊部	0	118.79045109800	32.05203141390
南京思为你口腔门诊部	0	118.78076254500	32.04347808180
南京斯麦尔口腔门诊部	0	118.78924898600	32.04204651600
南京金台口腔门诊部	0	118.78089127300	32.03677650280
南京华诺口腔门诊部	0	118.79030623200	32.03368945420
南京鑫英口腔门诊部	0	118.78106238200	32.09571093500
南京金沙口腔门诊部	0	118.77851801700	32.02347615290
南京龙盛口腔门诊部	0	118.75468316900	32.02405651830
南京德成口腔门诊部	0	118.73371366800	32.06437192050
南京虹海口腔门诊部	0	118.75694650600	32.11339123200
建邺区爱康诊所	0	118.71864633400	32.02927256760
南京建邺凯康诊所	0	118.74612293100	32.02658594160
南京建邺江新诊所	0	118.73055132600	32.03406711330
南京建邺好德诊所	0	118.72428378000	32.03107829870
南京建邺国远诊所	0	118.72915918300	32.03866960090
南京江一诊所	0	118.72540813400	32.03130155860
南京市建邺区爱诺诊所	0	118.75191198900	32.03683263150
南京市大佑诊所	0	118.73490096200	31.99705283700
南京市长虹路诊所	0	118.76092651400	32.03124677830
瑞德诊所	0	118.73761497300	32.03075114440
南京普惠诊所	0	118.73071092700	32.03850424410
南京雨杭诊所	0	118.74916232900	32.00757374340
南京天生诊所	0	118.71767942600	32.02902387670
南京市江东门诊所	0	118.73166770900	32.03848893190
南京市建邺区广泽诊所	0	118.75151052000	32.02097758000
南京虹苑药房有限责任公司兴隆诊所	0	118.72038296600	32.02996319720
建邺仁洁诊所	0	118.74202621000	32.01115358750
建邺区许宝龙诊所	0	118.73909642400	32.03946362310
南京宝船诊所	0	118.73095607100	32.06005518750
南京全美医疗美容诊所	0	118.77855979400	32.04858081760
南京众康诊所	0	118.73063085100	32.04191589030
南京万嘉医疗保健咨询服务有限公司诊所	0	118.76769741400	32.05696296990
南京康尔诊所	0	118.72518060700	32.04502693490
江苏天马高科技有限公司天马鑫诊所	0	118.76527950500	32.05728590020
南京建邺立丹诊所	0	118.75298099200	32.02412924180
南京建邺方人也小针刀诊所	0	118.75023645800	32.02602472180
南京市史宁曾中医推拿诊所	0	118.74750244300	32.01469199820
马荣中医诊所	0	118.77298492900	32.06387326840
南京金方中医诊所	0	118.75843819300	32.07998278940
南京瑞真堂医药保健有限公司瑞真堂中医诊所	0	118.77129805800	32.06614161440
赵金虎中医诊所	0	118.74681849900	32.07548795890
南京唯真草场门大街中医诊所	0	118.73782247800	32.06098595730
建邺莫愁中西医结合诊所	0	118.74245547300	32.03751206670
南京市建邺区博爱中西医结合诊所	0	118.72652948400	32.03118089710
南京市鼓楼区虹昌中西医结合诊所	0	118.77634875000	32.04831367720
建邺区成功口腔诊所	0	118.75022871500	32.02624847460
南京安洁口腔诊所	0	118.75805042200	32.04258672260
南京建邺区典雅居口腔诊所	0	118.72933855300	32.04173571100
南京晶亮口腔诊所	0	118.74799252000	32.01568248920
南京市建邺区茶南口腔诊所	0	118.74291554200	32.03316561170
龙江口腔诊所	0	118.73127566800	32.05463852060
南京登特尔齿科技术有限公司口腔诊所	0	118.73782488800	32.06086806870
南京健军口腔诊所	0	118.76730534200	32.06837854310
南京佳美经典清凉门大街口腔诊所	0	118.73638362900	32.04857152680
南京佳美经典老菜市口腔诊所	0	118.76990278800	32.06430021580
南京佳美经典黑龙江路口腔诊所	0	118.76813519000	32.08994004340
南京回龙桥口腔诊所	0	118.75179659900	32.07720342290
南京同仁口腔诊所	0	118.77025986600	32.06613928320
南京唐鹏远口腔诊所	0	118.77771031000	32.08328995640
亚硫口腔专科诊所	0	118.77307023000	32.08036458060
雅健口腔诊所	0	118.75235610200	32.03966680580
南京涌泉里口腔诊所	0	118.75332961400	32.04188503770
南京益民口腔诊所	0	118.75588290100	32.08227130950
南京益齿口腔诊所	0	118.75385091300	32.04520807010
南京欣悦口腔诊所	0	118.75599089900	32.08464431750
南京沃瑞口腔诊所	0	118.77595487100	32.08902979590
南京市鼓楼区美达口腔诊所	0	118.74594221000	32.08487107670
南京市鼓楼区德艺口腔诊所	0	118.74536097700	32.04798125970
南京立登尔第一口腔诊所	0	118.77456155900	32.06805520230
洁雅口腔诊所	0	118.72837764800	32.05754172920
南京千秀美珏医疗美容诊所	0	118.75835557600	32.03309876700
南京嘉华医疗美容诊所	0	118.77450152200	32.07136049800
南京明水医疗美容诊所	0	118.77766276900	32.07943846570
东美医疗美容诊所	0	118.77027784900	32.06572816580
帮妮医疗美容诊所	0	118.77877611400	32.04857654100
南京中美医疗美容有限公司中医医疗美容诊所	0	118.76873186900	32.07906121370
南京康丽医疗美容诊所	0	118.75651013300	32.08058626060
定康诊所	0	118.74294647100	32.03421194450
南京屈医生皮肤病诊所	0	118.76824280200	32.08997194330
南京友海科技有限责任公司冯舸诊所	0	118.73381682100	32.05268559050
南京缸套（集团）有限公司医务室	0	118.71787371000	32.02916892520
中国石化股份有限公司江苏石油分公司卫生站	0	118.74644778800	32.08798637860
